id_cliente,churn,género,cuidadano_mayor,pareja,dependientes,meses_de_contrato,servicio_telefonico,multiples_lineas_telefonicas,servicio_internet,seguridad_online,respaldo_online,proteccion_del_dispositivo,soporte_tecnico,servicio_tv,servicio_de_peliculas,tipo_de_contrato,factura_en_linea,forma_de_pago,cargos_mensuales,cargos_totales,cuentas_diarias,cantidad_servicios
9717-WXVSB,1,Masculino,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,18.9,18.9,0.6208935611038107,1
9720-JJJOR,0,Masculino,0,1,1,41,1,No,DSL,Yes,Yes,Yes,No,No,No,Un año,1,Transferencia bancaria,60.3,2511.3,1.9809461235216819,5
9722-UJOJR,1,Masculino,0,1,1,29,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,70.75,1974.8,2.324244415243101,2
9722-ZVQUQ,1,Femenino,0,1,1,14,1,No,Fibra óptica,No,No,No,No,No,Yes,Mes a mes,1,Transferencia bancaria,80.9,1152.8,2.657687253613666,3
9724-BFUOP,1,Femenino,0,0,0,8,1,Yes,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Tarjeta de crédito,74.6,548.9,2.450722733245729,3
9725-SCPZG,1,Masculino,0,0,1,1,1,No,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,1,Cheque electrónico,90.85,90.85,2.984559789750328,4
9728-FTTVZ,1,Femenino,0,0,0,1,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,69.2,69.2,2.273324572930355,2
9730-DRTMJ,0,Masculino,0,1,0,32,1,Yes,DSL,Yes,No,No,Yes,Yes,No,Un año,1,Tarjeta de crédito,72.8,2333.05,2.3915900131406045,6
9732-EQMWY,0,Femenino,0,1,0,49,1,No,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Mes a mes,0,Cheque electrónico,99.4,5025.0,3.2654402102496713,6
9732-KPKBW,1,Masculino,0,0,0,1,1,No,DSL,Yes,No,No,Yes,No,No,Mes a mes,1,Cheque electrónico,53.95,53.95,1.7723390275952695,4
9732-OUYRN,0,Femenino,0,1,0,49,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,0,Tarjeta de crédito,19.0,918.7,0.6241787122207622,1
9734-UYXQI,1,Femenino,0,0,0,2,1,Yes,DSL,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,49.4,106.55,1.6228646517739815,3
9734-YWGEX,1,Femenino,0,0,0,9,1,Yes,Fibra óptica,No,No,Yes,No,Yes,Yes,Mes a mes,0,Tarjeta de crédito,98.3,923.5,3.229303547963206,6
9738-QLWTP,0,Masculino,0,0,0,39,1,No,Fibra óptica,No,No,Yes,Yes,No,No,Un año,0,Cheque electrónico,81.9,3219.75,2.69053876478318,4
9739-JLPQJ,0,Femenino,0,1,1,72,1,Yes,Fibra óptica,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,0,Tarjeta de crédito,117.5,8670.1,3.860052562417871,9
9741-YLNTD,0,Masculino,0,0,0,6,1,Yes,Fibra óptica,No,No,No,Yes,No,Yes,Mes a mes,1,Transferencia bancaria,87.95,522.35,2.8892904073587387,5
9742-XOKTS,0,Masculino,0,1,1,67,1,Yes,Fibra óptica,Yes,Yes,No,Yes,No,No,Un año,0,Cheque electrónico,89.55,6038.55,2.9418528252299603,6
9743-DQKQW,0,Masculino,0,0,0,3,0,No phone service,DSL,No,No,No,No,No,No,Mes a mes,0,Cheque electrónico,25.1,79.8,0.8245729303547963,1
9746-MDMBK,0,Masculino,0,1,1,47,1,Yes,Fibra óptica,Yes,Yes,Yes,Yes,Yes,Yes,Un año,1,Transferencia bancaria,113.45,5317.8,3.7270039421813403,9
9746-UGFAC,0,Femenino,0,0,0,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,0,Transferencia bancaria,20.85,450.65,0.6849540078843627,1
9746-YKGXB,0,Masculino,0,1,1,52,0,No phone service,DSL,Yes,No,Yes,No,No,Yes,Un año,0,Transferencia bancaria,44.25,2276.1,1.4536793692509855,4
9747-DDZOS,1,Femenino,0,0,0,1,1,No,Fibra óptica,No,No,Yes,No,No,No,Mes a mes,0,Transferencia bancaria,73.5,73.5,2.414586070959264,3
9750-BOOHV,0,Femenino,0,0,0,32,0,No phone service,DSL,Yes,No,No,No,No,No,Un año,0,Cheque por correo,30.15,927.65,0.9904730617608409,2
9752-ZNQUT,0,Femenino,0,0,0,1,1,No,DSL,No,Yes,No,No,No,No,Mes a mes,1,Cheque electrónico,48.6,48.6,1.5965834428383705,3
9753-OYLBX,0,Femenino,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,20.5,20.5,0.6734559789750328,1
9754-CLVZW,0,Femenino,0,1,1,26,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,Mes a mes,0,Tarjeta de crédito,38.85,1025.15,1.276281208935611,4
9755-JHNMN,0,Femenino,0,0,0,49,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Dos años,0,Transferencia bancaria,67.4,3306.85,2.21419185282523,6
9758-MFWGD,0,Femenino,1,1,1,48,0,No phone service,DSL,No,Yes,No,No,No,No,Un año,0,Transferencia bancaria,29.9,1388.75,0.9822601839684625,2
9761-XUJWD,0,Masculino,0,0,0,5,1,No,DSL,No,Yes,No,Yes,No,Yes,Mes a mes,1,Transferencia bancaria,65.6,339.9,2.1550591327201047,5
9762-YAQAA,0,Masculino,0,0,0,39,1,Yes,Fibra óptica,No,Yes,No,No,No,No,Un año,0,Tarjeta de crédito,81.4,3213.75,2.674113009198423,4
9763-GRSKD,0,Masculino,0,1,1,13,1,No,DSL,Yes,No,No,No,No,No,Mes a mes,1,Cheque por correo,49.95,587.45,1.6409329829172141,3
9763-PDTKK,1,Femenino,0,0,0,4,1,No,Fibra óptica,Yes,No,Yes,Yes,No,Yes,Mes a mes,1,Transferencia bancaria,94.4,387.2,3.1011826544021024,6
9764-REAFF,0,Femenino,0,1,0,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Transferencia bancaria,18.4,1057.85,0.6044678055190538,1
9766-HGEDE,0,Femenino,0,1,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,0,Cheque por correo,19.35,307.0,0.635676741130092,1
9767-FFLEM,0,Masculino,0,0,0,38,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Tarjeta de crédito,69.5,2625.25,2.283180026281209,2
9769-TSBZE,0,Femenino,0,0,1,70,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Dos años,0,Cheque electrónico,66.0,4891.5,2.1681997371879107,6
9770-KXGQU,0,Femenino,0,0,0,53,1,Yes,Fibra óptica,Yes,Yes,Yes,No,Yes,No,Un año,0,Cheque por correo,98.6,5311.85,3.2391590013140603,7
9770-LXDBK,0,Femenino,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,20.4,63.15,0.6701708278580814,1
9773-PEQBZ,0,Masculino,0,0,0,10,1,Yes,Fibra óptica,No,Yes,No,No,No,No,Mes a mes,0,Cheque electrónico,79.85,797.25,2.6231931668856765,4
9774-NRNAU,0,Masculino,1,1,0,27,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Mes a mes,1,Transferencia bancaria,84.8,2309.55,2.78580814717477,8
9776-CLUJA,1,Femenino,1,1,0,51,1,Yes,Fibra óptica,Yes,No,No,No,No,No,Mes a mes,1,Cheque electrónico,77.5,3807.35,2.5459921156373193,4
9776-OJUZI,0,Femenino,1,0,0,65,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,No,Mes a mes,1,Transferencia bancaria,95.45,6223.3,3.135676741130092,6
9777-IQHWP,0,Masculino,0,1,1,64,1,Yes,Fibra óptica,Yes,No,Yes,No,No,Yes,Dos años,0,Transferencia bancaria,93.4,5822.3,3.0683311432325886,6
9777-WJJPR,0,Masculino,0,1,0,31,1,Yes,Fibra óptica,No,No,Yes,No,Yes,No,Mes a mes,0,Tarjeta de crédito,88.65,2683.2,2.9122864651773983,5
9778-OGKQZ,0,Masculino,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,1,Tarjeta de crédito,92.0,6782.15,3.0223390275952693,9
9779-DPNEJ,0,Femenino,0,1,1,22,1,No,Fibra óptica,No,No,No,No,No,Yes,Mes a mes,1,Cheque electrónico,80.15,1790.65,2.633048620236531,3
9780-FKVVF,0,Masculino,0,0,0,6,1,No,DSL,Yes,No,No,No,No,Yes,Mes a mes,1,Transferencia bancaria,59.15,336.7,1.943166885676741,4
9782-LGXMC,0,Femenino,0,1,1,49,1,No,DSL,Yes,No,Yes,Yes,No,No,Mes a mes,0,Transferencia bancaria,61.75,3024.15,2.028580814717477,5
9786-IJYDL,0,Femenino,0,0,0,35,1,Yes,Fibra óptica,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,1,Cheque por correo,113.2,3914.05,3.7187910643889617,9
9786-YWNHU,0,Femenino,0,1,1,63,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Dos años,0,Cheque por correo,63.55,4014.2,2.0877135348226017,6
9787-XVQIU,1,Masculino,0,0,0,1,1,Yes,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,75.3,75.3,2.473718791064389,3
9788-HNGUT,0,Masculino,0,1,0,72,1,Yes,Fibra óptica,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,1,Tarjeta de crédito,116.95,8594.4,3.8419842312746386,9
9788-YTFGE,0,Masculino,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,1,Cheque por correo,19.95,147.5,0.6553876478318003,1
9793-WECQC,0,Masculino,0,0,0,23,1,No,Fibra óptica,No,Yes,No,No,Yes,Yes,Mes a mes,0,Cheque por correo,95.3,2192.9,3.130749014454665,5
9795-NREXC,0,Femenino,0,1,0,64,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Dos años,1,Tarjeta de crédito,85.0,5484.4,2.7923784494086727,8
9795-SHUHB,0,Femenino,0,1,1,66,1,No,DSL,Yes,Yes,No,Yes,No,No,Dos años,1,Tarjeta de crédito,58.2,3810.8,1.9119579500657031,5
9795-VOWON,0,Masculino,0,0,0,7,0,No phone service,DSL,No,No,No,No,No,No,Un año,1,Tarjeta de crédito,24.35,150.85,0.7999342969776609,1
9796-BPKIW,0,Masculino,1,0,0,8,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Tarjeta de crédito,69.95,562.7,2.29796320630749,2
9796-MVYXX,0,Femenino,1,0,0,14,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,Dos años,0,Cheque por correo,39.7,692.35,1.3042049934296978,4
9798-DRYDS,0,Femenino,0,1,1,17,1,Yes,DSL,No,No,Yes,Yes,No,No,Un año,1,Cheque por correo,61.95,1070.7,2.0351511169513796,5
9798-OPFEM,0,Femenino,0,0,0,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,1,Cheque electrónico,21.1,937.1,0.6931668856767411,1
9799-CAYJJ,0,Femenino,1,1,0,2,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,69.3,153.8,2.2766097240473058,2
9800-ONTFE,0,Femenino,0,1,1,22,1,Yes,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Transferencia bancaria,75.8,1615.1,2.490144546649146,3
9800-OUIGR,0,Masculino,0,1,1,66,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Tarjeta de crédito,20.0,1374.2,0.657030223390276,1
9801-GDWGV,1,Femenino,0,0,0,39,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Mes a mes,1,Cheque electrónico,103.45,3994.45,3.3984888304862024,7
9801-NOSHQ,0,Masculino,0,0,1,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,0,Cheque por correo,19.8,465.45,0.6504599211563732,1
9802-CAQUT,0,Femenino,0,1,1,72,1,Yes,Fibra óptica,Yes,Yes,Yes,No,Yes,Yes,Dos años,0,Tarjeta de crédito,109.55,7887.25,3.598883048620236,8
9803-FTJCG,0,Masculino,0,1,1,71,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Un año,1,Tarjeta de crédito,66.85,4748.7,2.196123521681997,6
9804-ICWBG,1,Masculino,0,0,0,1,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,69.9,69.9,2.2963206307490145,2
9805-FILKB,0,Masculino,0,1,1,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,1,Transferencia bancaria,20.2,845.6,0.6636005256241787,1
9809-IMGCQ,1,Masculino,1,0,0,22,1,Yes,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,1,Cheque electrónico,96.7,2082.95,3.176741130091984,5
9812-GHVRI,0,Femenino,0,0,0,40,1,Yes,Fibra óptica,No,No,No,No,No,Yes,Mes a mes,0,Transferencia bancaria,83.85,3532.25,2.7545992115637317,4
9814-AOUDH,0,Masculino,0,0,0,53,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Tarjeta de crédito,19.5,1050.5,0.640604467805519,1
9817-APLHW,0,Masculino,0,0,0,12,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque electrónico,25.0,316.2,0.8212877792378449,2
9818-XQCUV,0,Femenino,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,20.35,45.3,0.6685282522996058,1
9819-FBNSV,0,Masculino,1,1,0,37,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Transferencia bancaria,72.25,2575.45,2.3735216819973717,2
9820-RMCQV,1,Femenino,0,0,0,11,1,No,DSL,Yes,No,No,No,No,No,Mes a mes,0,Tarjeta de crédito,48.55,501.0,1.5949408672798948,3
9821-BESNZ,0,Masculino,0,0,0,66,1,Yes,Fibra óptica,No,Yes,No,Yes,Yes,Yes,Un año,1,Cheque electrónico,104.25,6860.6,3.4247700394218135,7
9821-POOTN,1,Masculino,0,1,0,35,1,Yes,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,75.2,2576.2,2.4704336399474376,3
9822-BIIGN,0,Masculino,0,1,1,53,1,Yes,DSL,Yes,No,No,Yes,No,Yes,Mes a mes,0,Cheque electrónico,71.85,3827.9,2.360381077529566,6
9822-OAOVB,0,Femenino,0,0,0,1,1,No,DSL,No,No,No,No,No,Yes,Mes a mes,1,Cheque electrónico,55.45,55.45,1.8216162943495402,3
9822-WMWVG,0,Femenino,0,0,0,41,1,Yes,Fibra óptica,Yes,Yes,Yes,Yes,Yes,No,Mes a mes,1,Cheque electrónico,106.5,4282.4,3.4986859395532193,8
9823-EALYC,0,Masculino,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Dos años,1,Transferencia bancaria,80.85,5727.45,2.6560446780551903,8
9824-BEMCV,1,Masculino,0,1,1,17,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,69.0,1149.65,2.266754270696452,2
9824-QCJPK,0,Masculino,0,1,0,36,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,0,Cheque por correo,20.0,666.75,0.657030223390276,1
9825-GXXPV,1,Masculino,0,1,1,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Cheque por correo,19.5,1147.85,0.640604467805519,1
9825-YCXWZ,0,Femenino,1,0,0,41,1,No,Fibra óptica,No,No,Yes,Yes,Yes,Yes,Un año,1,Transferencia bancaria,101.1,4016.2,3.321287779237845,6
9828-AOQLM,1,Femenino,0,1,1,1,1,No,DSL,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,45.7,45.7,1.5013140604467805,2
9828-QHFBK,0,Masculino,0,0,0,24,1,No,DSL,Yes,No,No,No,No,No,Mes a mes,1,Cheque electrónico,51.15,1275.7,1.6803547963206307,3
9830-ECLEN,0,Masculino,0,1,1,58,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Un año,0,Cheque por correo,50.0,2919.85,1.6425755584756898,5
9831-BPFRI,1,Femenino,0,1,1,39,1,Yes,Fibra óptica,No,Yes,Yes,Yes,No,No,Un año,1,Cheque electrónico,89.55,3474.45,2.9418528252299603,6
9833-TGFHX,0,Masculino,0,1,1,42,1,Yes,Fibra óptica,Yes,No,No,No,Yes,Yes,Un año,0,Cheque electrónico,97.1,4016.75,3.1898817345597896,6
9835-ZIITK,1,Masculino,1,1,0,66,1,Yes,Fibra óptica,No,Yes,Yes,Yes,Yes,Yes,Un año,1,Cheque electrónico,110.85,7491.75,3.641590013140604,8
9837-BMCLM,1,Masculino,0,0,0,3,1,No,Fibra óptica,No,No,No,No,Yes,No,Mes a mes,1,Cheque electrónico,78.5,242.05,2.578843626806833,3
9837-FWLCH,0,Masculino,0,1,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,1,Cheque electrónico,19.2,239.0,0.6307490144546649,1
9838-BFCQT,0,Masculino,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Cheque por correo,26.1,1851.45,0.8574244415243101,2
9839-ETQOE,0,Masculino,0,0,1,43,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,Mes a mes,1,Cheque electrónico,40.45,1912.85,1.328843626806833,4
9839-SEMQN,1,Masculino,0,1,1,5,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Mes a mes,0,Tarjeta de crédito,64.4,316.9,2.1156373193166886,6
9840-DVNDC,1,Masculino,0,0,0,6,1,No,Fibra óptica,No,No,No,No,Yes,No,Mes a mes,1,Tarjeta de crédito,80.5,463.05,2.6445466491458607,3
9840-EFJQB,0,Femenino,0,0,0,1,1,No,Fibra óptica,No,Yes,No,No,No,No,Mes a mes,0,Cheque electrónico,74.35,74.35,2.4425098554533506,3
9840-GSRFX,1,Femenino,0,0,0,14,1,Yes,DSL,No,Yes,No,No,No,No,Un año,1,Cheque por correo,54.25,773.2,1.7821944809461234,4
9842-EFSYY,0,Femenino,0,0,1,4,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Mes a mes,1,Cheque por correo,57.2,223.75,1.8791064388961893,6
9844-FELAJ,0,Femenino,1,1,1,70,1,Yes,Fibra óptica,No,Yes,Yes,Yes,Yes,Yes,Un año,1,Cheque electrónico,107.9,7475.85,3.544678055190539,8
9845-PEEKO,0,Femenino,1,0,0,59,1,Yes,Fibra óptica,No,Yes,No,No,No,No,Dos años,1,Tarjeta de crédito,79.2,4590.35,2.6018396846254928,4
9845-QOMAD,0,Masculino,0,1,1,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,0,Cheque por correo,19.75,309.35,0.6488173455978975,1
9846-GKXAS,1,Femenino,0,0,0,9,1,No,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,1,Transferencia bancaria,90.8,809.75,2.9829172141918527,4
9847-HNVGP,0,Masculino,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,0,Cheque por correo,19.95,310.6,0.6553876478318003,1
9848-JQJTX,0,Masculino,0,0,0,72,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Dos años,1,Transferencia bancaria,100.9,7459.05,3.314717477003942,7
9850-OWRHQ,1,Femenino,0,1,0,3,1,Yes,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Tarjeta de crédito,74.1,228.0,2.434296977660972,3
9851-KIELU,1,Masculino,0,0,0,10,1,No,Fibra óptica,Yes,Yes,Yes,Yes,Yes,Yes,Mes a mes,1,Cheque electrónico,110.1,1043.3,3.616951379763469,8
9851-QXEEQ,1,Masculino,0,0,0,41,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Mes a mes,1,Cheque electrónico,104.7,4346.4,3.4395532194480944,7
9853-JFZDU,0,Femenino,0,1,0,35,1,No,DSL,No,Yes,No,Yes,No,No,Mes a mes,0,Cheque electrónico,56.85,1861.1,1.8676084099868593,4
9860-LISIZ,0,Femenino,0,0,0,34,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,20.35,673.2,0.6685282522996058,1
9861-PDSZP,0,Femenino,0,0,0,72,1,Yes,Fibra óptica,No,Yes,Yes,Yes,Yes,Yes,Dos años,1,Tarjeta de crédito,108.05,7806.6,3.5496057818659654,8
9862-KJTYK,0,Masculino,0,0,1,19,0,No phone service,DSL,No,No,No,No,No,No,Mes a mes,1,Tarjeta de crédito,25.35,566.1,0.8327858081471747,1
9863-JZAIC,1,Masculino,0,0,0,35,1,No,DSL,No,No,No,No,Yes,No,Mes a mes,0,Cheque por correo,55.0,2010.55,1.8068331143232588,3
9866-OCCKE,0,Femenino,1,1,0,72,1,Yes,Fibra óptica,Yes,No,Yes,Yes,Yes,Yes,Dos años,1,Cheque por correo,109.75,8075.35,3.6054533508541393,8
9866-QEVEE,1,Masculino,0,0,0,19,1,Yes,Fibra óptica,No,No,No,No,No,Yes,Mes a mes,1,Transferencia bancaria,86.0,1532.45,2.8252299605781865,4
9867-JCZSP,0,Femenino,0,1,1,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,0,Cheque por correo,20.75,418.25,0.6816688567674113,1
9867-NNXLC,0,Femenino,0,0,0,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,1,Cheque por correo,20.05,470.2,0.6586727989487516,1
9867-XOBQA,0,Femenino,0,0,1,21,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Dos años,0,Cheque por correo,53.15,1183.2,1.7460578186596583,6
9871-ELEYA,0,Femenino,0,0,1,34,1,No,DSL,Yes,No,Yes,Yes,Yes,No,Dos años,0,Tarjeta de crédito,67.65,2339.3,2.2224047306176087,6
9872-RZQQB,1,Femenino,0,1,0,49,0,No phone service,DSL,Yes,No,No,No,Yes,No,Mes a mes,0,Transferencia bancaria,40.65,2070.75,1.3354139290407359,3
9873-MNDKV,0,Femenino,0,0,0,11,1,No,DSL,No,No,No,No,No,No,Mes a mes,1,Cheque por correo,44.65,472.25,1.466819973718791,2
9874-QLCLH,1,Femenino,0,1,1,17,1,Yes,Fibra óptica,Yes,No,Yes,No,Yes,Yes,Mes a mes,1,Cheque electrónico,104.2,1743.5,3.4231274638633375,7
9878-TNQGW,1,Masculino,0,0,0,2,1,No,Fibra óptica,No,No,No,No,No,Yes,Mes a mes,1,Cheque electrónico,80.95,171.15,2.659329829172142,3
9880-TDQAC,0,Femenino,0,1,1,72,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Dos años,1,Cheque electrónico,60.0,4264.0,1.9710906701708277,6
9881-VCZEP,0,Femenino,0,1,0,25,1,Yes,DSL,No,Yes,No,No,No,No,Mes a mes,0,Cheque electrónico,54.1,1373.0,1.7772667542706964,4
9885-AIBVB,0,Masculino,0,1,0,29,1,Yes,Fibra óptica,No,Yes,Yes,No,No,No,Mes a mes,1,Cheque electrónico,85.8,2440.25,2.818659658344284,5
9885-CSMWE,1,Femenino,1,0,0,1,1,No,Fibra óptica,No,No,No,No,Yes,No,Mes a mes,0,Cheque electrónico,78.45,78.45,2.577201051248357,3
9885-MFVSU,0,Femenino,0,1,1,35,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Dos años,1,Tarjeta de crédito,46.35,1662.05,1.5226675427069645,4
9888-ZCUMM,0,Masculino,0,1,1,64,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Dos años,1,Transferencia bancaria,60.05,3845.45,1.9727332457293034,6
9889-TMAHG,1,Masculino,1,0,0,8,1,No,Fibra óptica,Yes,No,No,Yes,Yes,Yes,Mes a mes,0,Tarjeta de crédito,100.3,832.35,3.2950065703022338,6
9891-NQDBD,0,Femenino,0,1,0,28,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,0,Cheque por correo,25.55,672.2,0.8393561103810775,2
9894-EZEWG,1,Femenino,0,0,0,1,1,No,Fibra óptica,No,Yes,No,No,No,No,Mes a mes,1,Tarjeta de crédito,74.3,74.3,2.440867279894875,3
9894-QMIMJ,0,Femenino,0,0,0,23,1,No,DSL,No,Yes,Yes,No,No,No,Un año,0,Transferencia bancaria,55.8,1327.85,1.8331143232588698,4
9895-VFOXH,0,Femenino,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Mes a mes,0,Cheque por correo,24.4,24.4,0.8015768725361366,1
9896-UYMIE,0,Masculino,0,0,0,66,1,Yes,Fibra óptica,Yes,Yes,Yes,Yes,Yes,Yes,Un año,1,Transferencia bancaria,114.3,7383.7,3.754927726675427,9
9897-KXHCM,1,Femenino,0,1,1,3,1,No,Fibra óptica,No,No,No,No,No,Yes,Mes a mes,1,Cheque electrónico,80.3,250.05,2.637976346911958,3
9898-KZQDZ,1,Femenino,1,1,1,40,1,Yes,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,1,Tarjeta de crédito,94.55,3640.45,3.1061103810775292,5
9903-LYSAB,0,Masculino,0,1,0,18,1,Yes,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,73.15,1305.95,2.4030880420499345,3
9904-EHEVJ,0,Femenino,1,1,1,32,1,Yes,Fibra óptica,No,No,Yes,No,Yes,No,Mes a mes,1,Cheque por correo,91.35,2896.55,3.000985545335085,5
9906-NHHVC,0,Femenino,1,0,0,65,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Dos años,1,Transferencia bancaria,53.5,3517.9,1.757555847568988,5
9907-SWKKF,1,Femenino,1,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Mes a mes,0,Cheque por correo,25.05,25.05,0.8229303547963206,1
9909-DFRJA,0,Femenino,0,0,0,26,1,No,Fibra óptica,Yes,No,Yes,Yes,No,Yes,Un año,1,Transferencia bancaria,95.85,2475.35,3.148817345597897,6
9909-IDLEK,0,Masculino,0,1,1,20,1,Yes,Fibra óptica,No,Yes,No,Yes,Yes,No,Mes a mes,0,Cheque por correo,96.8,1826.7,3.1800262812089355,6
